,pos_words,count,documents
48,이득,10,"['애네들은 지들이 퍼트리고 흥행시키고 제껴놓고는 남보고 책임지라네 웃겨 윤석열 제껴서 젤 이득본게 누군데 유승민이잖아 이준석 대부 유승민', '할망구님 당신이 갈곳은 문씨친구들이랑 큰집인데 어디서 나데노 조용히 찌그러져 있어 아이다걍 이렇게 해라 그게 더 이득 보겠다 야당에', '근데 윤석열 이 양반이 대통령이 되면 우리나라의 국익에 무슨 이득이 있을까? 무슨 비젼을 가지고 대통령이 되겠다는 거지?']"
49,올바르다,10,"['한 나라의 대표가되려면 부모로부터 성장과정 가정교육은 물론 인성인격품성이 올바른 기본이 되어 있는 인물이 되어야지 싸가지없고 dna가 불량품은 나라 힘들게 하지', '올바름과 소신을 최고의 가치로 내세우는 사람들은 항상 이 정권을 떠나는걸 국민들은 이미 보았음을 아시라. 그 예전 문무일과 윤석렬등과 같은 인재들처럼.', '이난국을 이끓어 주세요 올바른 사람과 함께 안철수 원희룡최원장 김 전 부총리 힘을 합해서 날의 미래를 열어주세요']"
50,전문가,9,"['전문가?답지 않은 오리발 ? 단 x파일에 대한 검증은 전혀별게임', '좌빠는 여론조작질사기성추행성폭행의 전문가', '야권분열 부채질 덮어쒸우기 전문가 들']"
51,능하다,8,"['윤석열 낙마시키면 가장 이득 보는 쪽에서 만들었겠지 누구겠냐 거짓말과 선동에만 능한 여권이지', '내로남불에다 선전 선동 공작질에 능한 중국에 사대하는 더불어 민주 매국적인 인간 .', '김어준이라는 짐승은 취급하지 않기를 해요. 왜곡과 선동에 능한 것들은 사회악이다.']"
52,존경,8,"['김부선은 진짜 사람이 당차고 멋지다. 바른말 할말 제대로 다한다. 멋지고 존경한다.', '너같은 인간한테존경따윈받고 싶지도안아', '내공 인정합니다 그리고 존경합니다']"
53,대박,8,"['여자가 여러남자랑 동거한게 죄냐? 여자가 호스티스한게 죄냐? 주가를 잘 조정해서 대박난게 죄냐? 학력 조금 부풀린게 죄냐? 뭘 그런 거가지고', '불법 사찰은 잘 모르겠고 쥴리의 일대기를 영화로 만들자. 흥행 대박 여론조사도 일등이니', '윤석렬 관련주 뫃빵신호대박무조건 윤석렬 당선이다.']"
54,도리,8,"['어디서 깜도 안 되는 윤석열을 기레기들이 xfile 뉴스에 올리는 것 자체가 이미 관종의 뉴스가 되버린 것이다. 근본 사람도리도 없는 탐욕스런 작자를 대통령 당치않다.', '당신은 법조인도 아니잖아 뭘안다구 말장난하구 까불어 빚만 산더미 같이 많은 나라국개의원이면 민생에 집념해야 도리가 아닌가 세비가 너무 아까워', '마치 윤석열이 대단한 인물있것처럼 xfile. 떠드는데 본래 탐욕스럼 기회주의 정치검사여.근본자체가 사람도리를 더 배워야 되는 사람이다.']"
55,업적,8,"['이분 알고 보면 업적이라고 는 묵시적청탁 옳아맨것밖에 더있나', '도지사시절 혈세 복마전 진주의료원 폐쇄 최고 업적입니다.', '윤석열을 까려는게 아니고 진짜 몰라서 그러는데 대통령 될 자격 충분한 사람임? 정치적 능력 업적이 그렇게 드러나는 게 없어서 지지할지 말지 고민중인데. 정말 검찰총장 경력에 재앙이가 싫어하는 사람 정도 밖에 없으면 아직 대통령 될거까진 아닌거 같아서']"
56,클라스,7,"['윤씨도 문제 처도 문제 장모도 문제. 당대표는 군문제에 하버드 입학 특혜 의혹까지. 역시 국힘당 클라스 개인정보 동의서나 얼른 써내라. 부동산 조사 안 받을 거에용????', '더불어공작당 클라스 정치인이랍시고 국가와 국민을 위하는 게 아닌 지들 집단과 북한의 체제 존속만을 위한 공작만 해대고있지', '이것들 윤석여리 버렸네. 문통과 나란한 사진건거보니.한통속으로 묶어보겠다? 기레기 클라스는 다르네']"
57,빠르다,7,"['추미애가 윤석열 공격하던 방식이내 역시 습득이 빠릅니다.', '꼭 야당 대선후보가 되시길 바랍니다 반기문 보다 빠를듯', '문재인 빨라 방빼라 윤석열 대통령 나가신다.']"
58,믿음,7,"['역시믿음대로 젊은 힘 이준석 대표 멋지다.홍준표 의원님 국민의힘 복당 축하합니다.', '난 솔직히 이재명 보다는 김부선이가 훨씬 믿음이 간다.', '정치 경력도 없는 왜밀어주냐 믿음안간다']"
59,바로잡다,7,"['윤대통령님 어서 나와서 조국 처단부터 부탁드리겠습니다.일부 민주당 세력에 의해 무너진 정의를 바로잡아주시고 내로남불을 척결하며 공산주의 사상에 물든 정치인들을 내몰아주십시오', '더불당 너히들이 아무리 멍멍왈왈 짖어대도 국민들은 오르지 윤석열대통령영접해서 문재인정권 악행부터 바로잡는 것이 첯버째 사명이고 국민들의 소망이란다', '이 나라를 바로잡을 차기 대통령은 윤석열이다. 힘차게 출발 하시길.']"
60,멋있다,7,"['김부선 멋있다 모범시민 현실판이다. 전문 칼잽이 보다 이런 법리 안따지고 개시원', '윤석열 그 처와 장모 덕분에 오히려 이재명이 더 멋있게 보이는 데', '그래 원희룡 멋있다.홍준표가 사람이야 욕심이 드글드글']"
61,아끼다,6,"['야권1등후보에 대해 제1당대표가함부로떠들지 말고 말을 아껴라야권제1후보을위해 조용히보좌할생각부터 해라', '잘.아껴두시오.김부선씨응원합니다.김부선씨가진실이라고 믿습니다.', '말을 아끼기는? 멀아껴?? 알말이 없겠지??']"
62,즐겁다,6,"['와 네가 거기서 나와 ? 즐겁게 조용히 사는가 보다 했드니 또 말아 먹으려고 작정 했나? 가만히 있는 게 국가를 위해 도움 이 된다', '강적프로에 나가서 재미 나게 말하고 즐겁게 하는 역할 만 하고 분탕질 치는 짓은 그만 하오. 국민들도 사람 볼 줄 아오.', '재미 있겠다 검증과정에서 보수 어르신들에 어깃장 볼 생각하니 즐겁네']"
63,엄하다,6,"['김무성 황교안 원희룡 홍준표. 이들에게 먼저 물어봐. 왜 지들이 터뜨려놓고. 엄한데 가서 자꾸 만들었는지 묻고 있어.', '자기네 끼리 싸움에 엄한 걸 끌어 들이네', '무고죄로 엄하게 대응이 필요함']"
64,즐기다,6,"['즐기시라고 해 거기까지야 뭐 다만 대통령이 되시면 비극적이네', '어찌됐건 현 상황을 즐기는 듯', '응원합니다 부선님 이재앙은 총각행세하며 여배우꼬셔공짜붕가붕가하며 즐겼으면서도 쌀한톨도 안준댓가로 빨리 사과하고 정당하게 보상해라 남자답게 그럼 당신 인성을 다시 생각해볼께 형수에게도 폐륜아짓거리에 대해 정식사과하고']"
65,더하다,6,"['설마 문죄인보다 큰게 있을려나.간첩보다 더한 파일이 뭘까.패륜남 이재명 보다 더한게 뭘까.ㅠ 살인.간첩. 성폭력. 패륜아. 아니면 무조건ok. . .', '더듬이에선 그보다 더한넘들도 장관 국회의원하는데 뭐가 문제인가? 본인만 결백하면 된다 암튼 낮짝이 두꺼운 자들이 이때다 싶겠지', '쥐박이보다 더한 건가. 여튼 저 집안에도 악취가 넘 난다']"
66,흥미,6,"['보수진영에 새로운 인물이 나타나길.또 나경원이 뜸금없이 출마 선언 하는 것이 아닌지? 기대되네.그래야 경선이 흥미로울것 같음.', '정치 난 보는 재미에 코로나 이겨내는 국민들 입장에서 아주 감사합니다 흥미 진진 역 작 을 기대합니다 추 미애 여사.', 'x피일은 윤석열이 차고 넘치게 갖고 있을 거다. 빙 돌려서 하나씩 흘리다가 막판에 결정적 한방 먹이면? 흥미진진.']"
67,행복,6,"['정치 관두고 최은순 번 돈으로 줄리랑 이쁜집 지어서 행복하게 사세요', '뭉개다니?추미애사람을 존중하라누구나인격이 있고 행복할권리있다', '유튜브 것은 이미 어느 정도 시중에 떠 도는 것이고 장성철 이 것? 하고 완전 다르다고 하잖냐. 그래서 국짐당 어느 누구도 그 파일 안 받아 보려고 한다 고 햇다. 그만큼 뒤가 구린자가 대선 출마라 참 기가찬다. 윤십원 빨아주는 단세포? 사람들 참 행복 하겠어 생각이 딱 단 세포 적으로만 하니 왜 룸싸롱에서 줄리라도 만났니. 호들갑 들 떨지마라.']"
68,특권,6,"['문정부가 잘한건 아니지만 그렇다고 검찰출신이 대통령이 된다 고? 망조야. 민주주의는 퇴보하지. 그들의 특권의식이 얼마나 강한지 국민들이 아직도 모르고 있다는 게 개탄스럽다.', '특권과 반칙에 맞서 정공으로 싸우신 노무현 전 대통령을 단핵하려주동선봉장 아니었던가 배신자 배신자 배신자여 탄핵의배에시인자아여', '니들은 검증이나 잘하세요. 그리고 보수는 의무는 버리고 권리만 주장하지 말아라. 군대도 특권으로 때운것들.']"
69,완성,6,"['쥴리 여론 조사는 안 하나?세상 참 좋아졌다. 민주주의 완성이다. 언론의 호도가 어떤건지를 보여주고 있다. 그래도 룸싸롱 마담이 사실이라면 정말 난처하다.', '지들이 최초 만든 문건을 왜 남한테 내 놓으라 하지?? 이미 완성된 문서가 완전 폐기 가능하다고 보는겨?? 기달려봐.준표 헝아가 잘 사용할 테니.', '개검공화국 완성을 위해 걸어온 길이나 얘기해 봐라. 마눌장모는 뭘 믿고 사기치고 댕겼냐?']"
70,예의,6,"['형사가 이집저집 기웃 거리면 도둑질 할것 같은 인간을 예의주시 하는 게 불법 사찰이냐 앞으로 수사기관들은 범죄자들 동태 파악 못하겠네ㅜㅜ 범죄 혐의자 감시도 불법사찰이다', '윤석열이 법을 집행하던 사람이 20여 가지 의혹의 x파일이라니? 기가찬다. .석고대죄하고 조용히 물러나라.대선 출많이 뭐니 하는 것은 국민에 대한 예의가 아니라고 본다', '사람에 충성하는 것이 기본 예의지.인사권자 한데.뭔 이상한 괘변을?검찰 조직만 최고인양']"
71,사모,6,"['꾹이가 기부한다던 사모펀드 왜 0원되서 못한다는 지? 전두환 정권에 사시보기 싫다 며 전두환이 만든 석사장교 왜갔는지? 경심이 꾹이 만나기 전 애인은 누구인지 이게 더궁금', '라마댜 르녜상스 볼켸이노가 딱인데 사모니미 걸어오신 길도 좀 밝혀주세여', '근데 사모님과 함께 나오나요????']"
72,발전,6,"['경제 발전은 일단 기대안함한가지 확실한건 더불어공산당애들 감성팔이하면서뒤에서 추잡은짓 한거 그거 하나만큼은 만천하에공개바람', '언제적 x파일 놀이. 선동질 좋아하는 건 알았어도 이렇게 발전없는 놈들인줄은 또 몰랐네', '이번 대선은 여러 가지 의미가 있지 진보와 보수의 싸움도 아니고 지역 간의 갈등도 아니고 오로지 낡은 정치의 종식과 이번 정권의 심판이 기다리고 있지요 이번 정권의 부동산 정책과 lh 원전비리 조국 다 싸그리 정리해야 이 나라의 발전이 있는 거지']"
73,만족,6,"['엄마찬스 멀쩡히 돌아다니는 게 내 로남불당 대깨들아 만족하노 느그자식들은 찬스못쓰는디?', '쥴리언니에 전면전이네 바닥에서 이정도면 만족하지 아주 욕심이 많네그러다 체한다', '만족의 큰태양 윤석렬 검사님총독부를 향해 큰절']"
74,뛰어나다,5,"['초등학생도 아니고 입에 나오는 대로 배설하네국민들이 당신들보다 수준이 낮아보이지? 당신들보다 학벌상식 다뛰어난 국민들이 다', '이준석의 리더쉽은 윤석열보다 백배뛰어난듯검찰 기득권계속챙기려는 윤석열보니 쟨 대통령감 절대아님', '검사가 대통령이 되던 날. 그날 김노인은 광화문으로 나가 어벙이연합 친구들과 덩실덩실 춤을 추었다. 몇일 지나지 않아 검사들이 국정에 개입하기 시작했다. 김노인은 안심했다. 세상 뛰어난 검사들이 나라일을 한다니 얼마나 공명정대 할까. 그런데 얼마 후 손주가 잡혀갔다. 인터넷에서 대통령을 욕했다고 했다. 몇일후에 아들도 잡혀갔다. 길에서 대통령 가족 비리를 떠든게 잘못이었다. 그리고 이제 내가 잡혀갈 차례다. 식당에서 술 먹다가 티비에 노령연금을 줄여 검사 수사비를 늘려 준다는 뉴스가 나오기에 술김에 욕을 한게 화근이었다.']"
75,놀랍다,5,"['ㅣ준석 가장 원칙선에서 또박 또박 어떻게 저렇게 사안마다 잘 하는지 귀엽기도 하고 놀랍다. 낡고 잔머리 굴려가며 하는 기존 인들과 훨 낳고 고 품격이게 잘 하고 있어 좋구려', '저런 공격을 받고도 굳건한 윤석열의 지지율이 놀랍네', '대통령감이 된다고 생각한다니 놀랍다.']"
76,호감,5,"['한방에 훅 간다. 김종인 윤석열초조해한다. 국민선택받기힘들겠다는 친야당인사. 참점쟁이네.아마추어티난다.이준석말.국정능력준비안됨.비호감1위', '윤석열은 구타를 유발하는 얼굴을 가지고 있다. 비호감 1위라는 걸 기억해라. 뇌가 비어 있는 운석열 지지세력들아', '이재명이 건들어도 진짜 잘못건들였다. 둘다 비호감인데.하여튼.둘 다 마음에 안 들어.']"
77,필수,5,"['검찰 고발 했으니 하나 하나 조사해보고 허위사실이면 유포한 사람 처벌받을꺼고 사실이면 윤석열이 처벌받으면 된다. 단 압수수색은 필수. 특히 휴대폰 포렌식 반드시 해야 한다', '그를알려면 그 가족과 친구들과 같이 가깝게 지내는 사람들을 보면 안다.따라서 가족검증은 필수다.막강한 권력자의 가족또한 막강한 권력질을 할 수 있다.', '이걸 할 정도면 권력이 필수적일텐데 국힘은 인력도 힘도 자본도 없으니 연합뉴스에서 예상한대로 여권이겠군']"
78,지혜,5,"['윤석렬.최재형에 대한 집권당의 어떤 음모와 술수가 있어도 지혜로운 국민들은 절대로 현혹되지 않습니다', '원 지사가 지혜롭게 말하네요.서로 견제하고 비난하는 모습 보기 안좋은데.', '문재인데통령과 민주당 그리고 범 진보인사들은 제발 헛발질 좀 그만하고 현명하고 지혜롭게 움직여라 윤떡렬과 국짐당후보 누가 대권을 잡던간에 윤떡렬과 국짐당은 그 궤를 같이 하고 있다 민주당이 재집권에 실패할 경우 이명박근혜 때보다 더 잔인한 피의 숙청이 진행될 것이라']"
79,칭찬,5,"['이번 대선도 민주당으로 오예 국내언론 보다 해외언론들이 대한민국 대통령을 더 칭찬한단다.그만큼 코로나 이후로 세계언론들이 대한민국을 부러워함', '그렇게 훌륭하다 고 칭찬하며 총장 임명한건 까마득하게 잊었군 내편안들어주니까', '홍준표는 주위의 시선에 개의치 않고 본인의 소신대로 발언하고 행동하는 모습 만큼은 칭찬해주고 싶다. 비록 그 방향이 나와 다를지언정 이정도 주관은 정치인으로서 필요한 것 같다. 응원한다.']"
