,neg_words,count,documents
49,무너지다,14,"['김엄마는 정상근기자가말하는 거랑완전다른 관점인듯요nn그리고점점개인적감정의 관점이 들어가는말투와비꼼에그동안 쌓여왓던신뢰가 무너져가는 기분에좀안타깝습니다', '윤십엔국민약탈해서 그비싼아크로비스타사는구나.삼풍백화점무너진그자리에n6.29그날인데.위령탑이있는 그옆에서n대선 출마 선언하다니뭔가안 좋군.', '법치가무너졌습니다n박범계장관님김오수총장님n국민들은 법치원합니다n정권이 잘못하면 수사하고n야당이 잘못하면 수사하고n요즘윤석열']"
50,우습다,13,"['태극기부대애들보면참우습니다n어제까지 그네에붙어부르스추더니n오늘은그네잡은석렬이한테올인한다n자들은 의리도없고오직저거살려고별짓을다하는 거군요n저무리를 주동하는 자를잘봐야합니다', '동네한바퀴야비한대통령꿈대통령하겠다고 하신 분이한가정을 그렇게몰살시켜도되는지 그분도대한민국 국민인데나와서뭘하실건지아님국민도발밑에때만큼 우스워보이는 지좌괴감듭니다.', '가슴에칼을품고떡검총장이 되었으니n국민과임명권자인데통령을 얼마나우습게봤을까?']"
51,사라지다,13,"['그냥아닌척하던 일베마인드들은 개소리암거나 하면서 국힘찍을거임n윤석열지지율은 그냥국힘에서 대선주자내는순간거품처럼 사라짐n국힘들어간다고윤서열이대선주자로될리도없고', '윤짜장얼굴보기싫다.n누가안나오게 할 수 없나?n포털에서는 윤짜장띄워주느라정신없는데.n우린할수 있는 게말뿐인건가?n윤짜장금방사라질거처럼설레발만치더니', '매우매우 유익했습니다 금웅치료가 정말효과적이네요 앞으로 강력한금융치료를 통해 서조중동과종편을사라지게 해야 합니다']"
52,도둑,13,"['도둑늠도양심이n있어 일말의버릇이n나와변장해도발켜젔을때얼마나부끄럽고낮뜨거울까n하기야면도질한n양심으로뭣을못해n천하내세상은저멀n리철문열어놓고n기다린곳이야.예약기간에n입실하시길', '본질은표창장이 아니라 어떠한 것 이라도걸어서입건해서 수사하는 게 목적이었지요.3년된신고다니는구두를도둑질한물건이라기소했을윤가였읍니다.니가안훔쳤다는 걸증명해봐', '결혼당시 2천만원n월급쟁이가약100억이다n도둑질했나사기질했나행령을했나n8년 동안 일년에약 10억식을벌었다 제산형성과정이 필수로보인다']"
53,심하다,13,"['정말정신차리고 있어야 합니다.n지난보궐선거도자신하지 않았던가요?n하지만 결과는참패n심하게 기울어진언론운동장에서n해야 하는 이상황참김빠지지만n힘내자구요', 'n보수는흉이약간있어도봐주고소위진보는완전깨끗해야 하나요?삼는지난 시점에그과정에서도 다른심한범죄도표창장위조가4년선고한 것과 비교해도.n불평등.', '홍씨막말심하네.n잘한다했더니다 시망가진시계가되었네.n국짐당것들이 그렇지뭐뭘바라겠나쯧쯧쯧.']"
54,피눈물,13,"['조국장관님가정을n갈기갈기찢어놓은n너의만행을 하늘이n알것이다n니눈에도피눈물n흘리는 날이반드시n올것이다', '세상어찌되려고저런놈들이 하늘무서운지모르고설치니남의놈에피눈물나게하고낄낄대고사니치가떨려요', '다는 사람눈에눈물나게하면본인의 눈에는 피눈물흘리는 날이있다는격언이있다 이제윤씨']"
55,역겹다,12,"['일본과 실용외교얘기할거였음장소잘못골랐다.설마위안부 할머니방문계획도있나?역겹다.진짜공감 능력 없다.평생대접받고살았으니당연할테지만', '최재형같은놈들이n근무 중에대선에어시대는 현실이n정말역겹다.nn이런 것들이 근무재대로 했겠나?.n처절하게본때를보여줘야 한다', '참쉽게도의원질하면서억대의연봉을받고 있다는 현실이열받고역겹기만 하다.의원이라함은국기의미래와희망을 주는메세지를 던지고']"
56,가짜,12,"['검찰개혁언론개혁.언론사들.가짜뉴스악이적인 보도허이보도징벌적손혜배상입법하고 농락하는 언론기레기들.모조리박멸국가기강을바로잡아주십시요검수완박검수분리우리가 조국이다 우리가 이긴다', '가짜들이득세하고 있는 가운데 가장민주당스러운n철학과의지가존경스럽습니다.n두분의거대한용들이 있으니누구든지적과싸워이기기만을', '조국장관님응원합니다.구역질나지만 우파삼촌채널에가서오른쪽 상단세점을 눌러유튜브에 고발하고왔습니다.가짜뉴스와개인정보침해로']"
57,천박,12,"['우리 모두알고 있지 않나?굳이우리 입으로 그따위천박한이름을 언급할 필요는 없을듯양재택이누군지김범수는또누군지쥴리랑무슨관계인 지지들끼리짖고째다밝혀지겠지', '서울대출신들이왜이리천박하고 무식한지한심합니다.교육제도의 심각한재고가 필요하다고 봅니다.', '도리도리매국친일깡패일뿐수준이너무n낮음폭망각입니다.n역사관이넘천박함n황희두님']"
58,싸움,11,"['100만부가머야.적어도 300만부는팔려야그억울함이 아주약간은위로받지그리고 그래야만민주당 내수박새퀴들이 벌벌떨지.n난민주당 내권력싸움으로 눈뻘개져조국에게덮어쒸우는개스키들이 더화난다', '이번 대통령선거는이탄희의원말씀대로 소위공정으로 포장한신자유주의와 민주주의와진보의진영대결이 됩니다.기만적신자유주의에 민주진영이 어떻게날을 세우느냐의싸움', '보고 있으니내가다부끄러운수준.영혼없이떠도는남자 박근혜여의도의 유령들이왤케많음.서로부케싸움볼만하겠다.꿀잼']"
59,괴롭히다,11,"['여당은 이재명괴롭히지마n중도보수203040 50tk호남경기 서울 다어우러진유일한 대선후보다.n어떻게주류가아니라고왕따시키냐?야당은단합해서 대선후보띄워주는 마당에.', '조중동이악의적으로 얼마나수많은 사람들을 괴롭혀왔는지 밝혀져서우리가재판에서 승리할 수가 있을 거라확신합니다 미약하지만', '정말못된놈이네요조국장관님좀그만괴롭히세요장관님힘내세요기도 합니다 가족들하루빨리따뜻한 가정에서 모여살길기도드립니다ㅠㅠ']"
60,흘리다,11,"['이미내사를 해서 내사보고서를 만들고 언론에흘려서국민여론을 조작해왔던 것은 하늘에 태양이 있는 만큼명백하다.윤석열은손으로 태양을가릴수 있다고 믿는것 같다.', '조국장관님가정을n갈기갈기찢어놓은n너의만행을 하늘이n알것이다n니눈에도피눈물n흘리는 날이반드시n올것이다', '특검때공식브리핑한 것과 확인되지 않은 내용을 검찰발로슬쩍흘려주는 것은 비교되지 않음']"
61,틀리다,11,"['참한심합니다n저들이망신당했다고 생각하는 줄아시네n틀리던맞던던지고 보는 거고그걸로n부정적인 이미지만심어주면된다고 생각하는 인간들입니다n저들에게팩트는 중요하지 않아요', 'rn빠른 시간 내에입법못하면 다음 대선진다.언론에끌여다니다 진다.이재명대통령도 힘들어진다.이번에는 나의 예상이틀리기바란다', '이재명대통령 가자화이팅n국당에서 윤십원내치고플랜b를생각할 것 같습니다.윤짜장은틀렸어요.고집이보통아니긴하다죠.']"
62,피해,11,"['정부는 조국전장관님과그가족들에게 진심으로 사죄하고 지금껏받은모든피해에 대해서충분한배상을 해주어야 한다.n또한 이런 사태까지 계획적으로 끌고온검찰', '서울의 소리에윤석열가족n들에게 피해를 당한 피해자들이 나와절규하고n있습니다널리공유하여추악한윤십원의민낯을n만천하에알려주십시요', '개인정보 유출로피해가명백히 발생하고 있으니처벌받아야겠네.반드시 법적으로 대응하세요.조국전장관일가응원합니다']"
63,폭력,10,"['더러운검찰을처벌해야 한다n한가저믈쑥대밭으로 만들고자 기권력을공고히 하기 위해 거짓과술수그리고 강압을총동원한 폭력이다', '국가폭력이라고 하지 말고 검찰폭력이라고 하면 안 돼나요?검찰이 국가도 아닌데짧은소견입니다', 'pm으로 인한 언론정치사회에서의 폭력성반성도없다npm에둘러싸인진보딱이상황']"
64,부끄러움,10,"['어휴대가리관리를저렇게 하냐?n어떤분이하는 말에빵터졌습니다n뭐하나볼게없는윤가는 대통령될일은 없네요n아이고n부끄러움은보는 사람들몫이구나', '부끄러움모르는짐승만도못한내로남불을배워서뭐하게 요.무식하면용감하다 고.무식해져야 하나.민주당사람들이 배워야할건불의에맞서는배짱과용기.', '줄리.지평선도리도리야니가박사면나는 하늘에서 내려온천사란다n부끄러움을 모르는 것은 인간이기를포기하는 것이니라']"
65,어지럽다,10,"['도리도리어지러웠다n국민을 범죄인다루듯권위의식으로 가득 찬n도리도리.검찰의피가뼈속깊이들어있다.n1번.애처가쥴리n망처가인듯.', '윤도리이작자는 자기권력쟁취를위해서 한 가족을엉망으로 만든 것은 물론나라를 어지럽게하게 하고 있는데', '정말로어지러웠다.저런자가 대통령되면나라가 어지러워지는 건 불보듯뻔']"
66,없애다,10,"['문통은윤가가 자신의 개혁을 지지해줄 것이라착각하여총장시켜주고윤가는조국만없애면대통령에걸림돌이 없을 거라착각하여광란의칼춤을 추고', '법꾸라지윤석열법으로없애버려야 한다 진작민주당이법으로 출마못하게 최강욱발언을 통과시켜야 하는데 민주당 의느슨함이후회한다', '적어도조중동종편채널이라도 없애야만 한다.이것들이 대한민국을 왜곡하는 주범들이다.']"
67,고생,10,"['장효윤아나운서님고생많으셨어요 사실 미르미디어일주일방송중에저널리즘m2진행이 제일어렵다고 생각은되는데잘해주시지 않았나.아쉽지만', '고생많으십니다.감사합니다.n깨끗해지는 그날까지.n기데기박멸.n잡아넣지 않으면계속보기싫은꼴을볼 수밖에 없단것에분노가챠오른다.', '추미애장관님검찰개혁에 정말 고생많으셨고n웃으시는 모습이 정말보기 좋습니다.n앞으로도쭉화이팅하십시요']"
68,두렵다,9,"['악의적보도로 인한징벌적손해배상 미국의 반이라도 적용해야 합니다.n진보보수떠나언론개혁좀제발강하게 합시다.진실보도하면됩니다.뭐가두렵습니까?', '이것들은 조국이두렵긴한모영이네언제까지 이짓거리들할건지유트버든언론사든기레기든하루빨리징벌적손배상제시행해서 엄중처벌할 수잇돌록하세요', '윤씨n줄리n하늘은안다n지금보고 있다n두렵지 않나n잠자리좋니n대통령.영부인.행복히니n천벌은무섭다n기다려라n그때까지 최후만찬해라']"
69,모욕,9,"['독립지사를독립지사기념관에서 모욕하는 일은 절대묵과할 수 없다n먼저윤십원의 국적을 묻고 싶다n만주군장교였던박정희가대통령이 되엇다고윤십원도될 수잇다는 착각하지 마라?', '문제는윤가가 아니다.nn재난지원금80 로 포장된함정이 위기의단초이다.nn하위80란다.n국민의80 를하위로취급하겠다는 대놓고모욕하는 이것.', '게다가작가님모욕까지?진짜열린 민주당실망입니다.주진형은 사과하길 바랍니다.']"
70,떠들다,9,"['대통령.가정에가장뽑났고요.대통령대지도안고요 지지하는 자들은 소수이고 그걸떠들고조작한거는언론다알잔아요아무나대통령하면 아무나하게요', '나라팔아먹어도국짐당이라고벌벌떨면서떠드는몇프로안되는멍청한국민들ㅠㅠ n깨시민들뭉쳐야합니다n저들은악에바쳐쌩쑈쑈쑈', 'n천하에조선 이라고떠들던그기백은어디로갔나?n쫄았나?']"
71,잘못,9,"['조선일보가 내놓은개소리를 해명이라고 하면 안 된다고 생각드네요.그냥변명이죠.어느 때부터 인지 모르겠지만 잘못을 했는데 그걸나중에한소리를 해명이라는 미명하게숨는데', '새날께너무싫망했습니다.n제가 무었을잘못했는지는 모르겠지만 더 이상새날을볼 수 없다는 메시지가떠서n너무기분나쁘고싫망했습니다.n해명을 부탁드립니다', '머리가 나쁜거지.그리고윤봉길의사와무슨관계가 있나?갸우뚱.윤봉길의사께서무슨 잘못을 하셨나?']"
72,스트레스,8,"['우리김엄마가 머리가 좋아요 전도사로서동형이처럼할수는 없고욕은하고 싶고 참잘생각했어요 조선고구마사로 스트레스도풀고암튼나도이코너가넘좋아요', '쯔쯔.헐.대권 후보.n참말로.안보고살아야된디n스트레스만땅.받아부네.', '응천이출당시켜라n이런놈때문에잠도n못자고스트레스극에달하구만']"
73,지옥,8,"['김양득창녕군청행정과등이죽기살기로위증하고 거짓말해서김혁규경남도지사가구속되지 않았다 고 입만 열면윤석열은지옥행이다.nn게시자권혁철01065687368', '하나님믿은지30년 된 사람입니다.nn이명박이하나님믿는다 고천국가면n난하나님안믿고지옥간다.nn하나님은이명박당신을 지옥으로 보낼것이다.', '악을뿌린자는악을거두고n선을뿌린자는 선을거둔다.n이것이 하늘과땅의불변의법칙이다.n이제적폐들을 향한n지옥의문이 열렸다.']"
74,저급,8,"['대한민국소위우파들의저급함얼굴만바꿔가며막말페레이드젊어지나마나참한결같아그쪽은보기도듣기도싫어요.거기다 야당 대표대선 출마준비최재형이나윤석열이나그간의 정치적 행태다 이유가 있었네', '완장채워주면진짜히틀러저리가라할짓?할수준의 사람이다.저급의끝판왕.대한민국의 국격에 맞지 않는저런인간한테지배당하고 싶지 않네.', '민주당이저들의농간에놀아나는 거지n당에서도걸러내야 하지응응저급한넘이나심이 없거나']"
75,남용,8,"['윤석열이는 반드시.직권남용으로 처벌해야 한다.공권력을남용한죄는살인행위이다.언론과 검찰은 공범.언론도윤석열이도그죗가를 치르게해야 할 것이다', '알려진 것만해도조국전장관보다 더 나쁜범죄아닌가요?n직권남용은 200프로확실한데n기존언론에서 방송되었던 것만해도후보로 나오면서 안되죠', '윤석열이는항명죄직권남용무고죄인권 유린범죄단체결성차고넘치는죄값을이제부턴치를차례다이흉악무도한범죄집단검찰들능지처참해도분이안풀리것써']"
76,슬프다,8,"['정말징그럽다일등국가인데ㅡn저들이 대권을 잡는다면ㅡ이등국이 아니라바로n4등국으로 추락한다슬픈일이다n어떤 경우에도막아야 한다', '명박이보다 더한놈이나왔네요와진짜철면피다이런놈과조국장관님이싸우셨으니ㅠㅠ너무슬프네요', '사람이짐승을상대하려니가족이 얼마나 힘들런지진짜안타깝고슬픕니다']"
77,지우다,8,"['이런 자가 대권을 생각한다는 거는n나라가망하는 길n건달우두머리같은n인상을 지울수가 없다n건들건들양아치같은포스는n국민을조지겠다는n뉘양스로 보인다', '그러게요그렇게차이나는 시력을 갖고 있으면서 어찌어릴 때안경을안끼고다녔냐석열아?n김건희는출입국 기록 지운적없다구?출입국 기록다조사하자.', '사실인 줄 알고올린댓글빨리지우세요.다거짓말입니다.구독취소는자유지만n명예손고소당하든지벌금물을 수도 있습니다.']"
78,어리석다,8,"['이낙연까지 마라.그의지분이 민주당엔너무크다.호남을잃어버릴생각은하면 안 된다.우린다 한편 이다 누가후보가되던우리쪽사람을조각내어파이를쭐이지마라.어리석다', '용민아좀건전하게 살 수 없냐?우째늘마음에악을품고사니?목사됐다 며?얼마나 많은 어리석은백성이니밑에서 같이불구덩이에 가겠노?', '어리석은배현진?읿반시민들도아는 사실을일개의원이라는 자가 사실 확인도 없이 무능하게 도동문서답식언풀을해대니']"
79,악의,8,"['악의적보도로 인한징벌적손해배상 미국의 반이라도 적용해야 합니다.n진보보수떠나언론개혁좀제발강하게 합시다.진실보도하면됩니다.뭐가두렵습니까?', '조중동이악의적으로 얼마나수많은 사람들을 괴롭혀왔는지 밝혀져서우리가재판에서 승리할 수가 있을 거라확신합니다 미약하지만', '극우유튜버우파삼촌과조국일가에 전화로괴롭히는일베와위법자들을악의적사생활유출및침해를더는못하게 해주시고쳐벌받게해주세요']"
80,속상하다,7,"['윤석열같은 인물이대선후보로 나온 것도.n민주당 집행부의 재난지원금선별지급노선도.n아직도조국과그가족이고 작동양대표창장으로 재판을 받고 있는 현실도.n답답하고속상하고.ㅠㅠ', '희두님맘이아파요118일 동안구석구석돌아다녀공부했다 더니문재인데통령 만118번까는듯한 정부 비판에속이상합니다 인간미 라고 1도느껴지지 않는데꼼수들은띄우느라난리니속상합니다', '사법부개혁이적실합니다썩어빠진검찰.사법부.언론.어제나정의가바로설까?n화가 나고분하고속상하네요']"
81,헛소리,7,"['거짓하고핑계되고비존도없고철학도안보이고 출발하면서 현 정부 평하고 편파수사에 부족해서감싸고헛소리에뻥그만하시고관심도 없는 새로운 정치인땡이지요', '정경심이공범이다 등의헛소리를온오프라인에서 유포하는 자에게 반드시 법적 책임을 물을 것입니다.', '윤십원도리도리허허웃음만나온다옆구리빠진헛소리개소리무슨 말인지윤도리인격이딱거기까지만 이다']"
82,충격,7,"['지원금주면부동산으로 또서민들에게 충격으로 다가온다 먼저집값내리는 대책을 세워라언발에오줌누기다집값오른다면 지원금이 아무도움이 안 된다', '장효윤아나운서네.나이가 30후반이라고듣고충격먹음30 이라고 해도믿을건대', '단독충격윤봉길의사기념관에서 매국친일선언한윤까무라도리도리로일관해']"
83,애쓰다,7,"['김두관호남민국 정세균영남민국크로스수구이낙연야합하느라애쓴다같이골로가자는 일인지대선에보자', '애쓴다.', '문통이살모사잘키웠네n인간검증을 그리도못하나n애써키워서야당도와주고n그리도무능하냐처리도못하고 이게민주고정치냐n혼자만살겠다 고 재대로 하는 게없으니국민은누굴믿고살아야 하나n뭐하나재대로처리하는 게없으니안따깝다']"
84,그만두다,7,"['김용민니가뭔데끝카지고집을 피우냐?니가뭔데니얘기안듣는다 고 비난을하냐?김용민두사람견해를 찍어누르려고 하네.당 신방 송이라이거냐?두기자분그만두세요', '정경심은 무죄다검찰의대사기극이다 재판꺼리도아닌걸당장재판을 그만둬야 한다 재판이끌아가는 판사도문제다 담당검사들법정구속감이라고 본다', '부장검사입니다 윤짜장과아직내통하는버러지검사들이 많겠지이동훈이왜그만둔건지?알겠다담엔기자들이 이걸물어야지']"
85,고집,7,"['김용민은고집좀그만부리자n박성민이여성페미니스트가 아니어도저리거품물고반대할까?n김용민은방송좀줄이고n성찰하는 시간이 필요한듯n김용민은자아가 20만김용민이고80진중권이된듯', '김용민니가뭔데끝카지고집을 피우냐?니가뭔데니얘기안듣는다 고 비난을하냐?김용민두사람견해를 찍어누르려고 하네.당 신방 송이라이거냐?두기자분그만두세요', '여러분들멍청이들아대통령의뜻이지 그게홍남기의고집?차마대통령에겐욕을못하지?바보들.이모든 게문재인의 마음이요이재명의뜻대로될까봐그런 거지.']"
86,자빠지다,7,"['에펨가보니까.이작가가 계속룸빵룸빵하고 조롱하니까지 들끼리정신승리오지게 하고 자빠졌네. 얘들아.이작가는 건드려봤자소용없다.', '윤짜장.자신의 아킬레스건을 보호하기 위한 논리만지껄인다.가소롭다.n군대나잡혀갔다 오지.애국좋아하고 자빠졌네', '다급해졌다 고 대권 도전하나요n지죄를 인정하고 조용히쳐자빠져n있어야지']"
87,최악,7,"['표창장이 무죄가나온다면 결국윤석열은검찰개혁을 막으려고 검찰구테타를일으키는 최악의 가족몰살을일삼은여기에 가담한 검찰과징역 4년을 선고한 재판부까지처절하게밟아줘야합니다.', '뉴스원이 현재 스코어 최악의쓰레기네요.n언론이 아니라 일베사이트에 가까워보임.', '문화일보저기는진짜 조선일보보다 더최악임언론이 아닌건물론이거니와그냥흥신소수준']"
88,모자라다,7,"['다음중모자라고어리석은 사람은?n .송영길 .홍남기 .문재인 .이재명', '모자란인간아n윤석열그이름석자n저여자뒤에붙어 있으니. n양재택', '대선가기 전뇌물받았네.n그것도 모자라거짓말까지.']"
89,잡놈,7,"['추미애이세분이열민당으로 가서 새로운당을 만들어야 된다고 생각합니다 개민주당 추미애 대권선언할때아무도안가봤다구요?잡놈들도 그렇게는안할 것 같네요', '아이구.개그프로보는 기분입니다.n너무웃겨서쓰러지도록웃었어요n대한민국에 대통령이 도리도리까꿍까꿍하는 모습이.에라이n잡놈아.', '방법은 있지요기재부는모든 공무원을외부에서 공공채용합시다.포인트 이야기하는잡놈들모조리.이기회에 포인트로.가즈아']"
90,어이없다,7,"['웃긴다.여론조사.그노무여론조사는 완전고무줄이요.지들엿대로만들어서막올리고내려.참어이없네.그러니믿을것이못돼.', '나라의녹을먹는 자가 국가에충성해야지조직에충성한다 고 했을 때어이없었죠', '어이없다.운석열 어찌저렇게웃길수가']"
91,살인,6,"['윤석열이는 반드시.직권남용으로 처벌해야 한다.공권력을남용한죄는살인행위이다.언론과 검찰은 공범.언론도윤석열이도그죗가를 치르게해야 할 것이다', '법의정의가뒤죽박죽이건사법부가그많큼썩었다는 증거살인하구증거인멸해도 3년받던데아니아무영향력없는 지방대표창상위조의혹이징역 4년형이말이 되나엉', '윤개는온가족을살인을 하고 도대통령출마을한다 고?']"
92,싫어하다,6,"['추미애씨는윤석렬씨험담을 할 수록국민들이 싫어하는 걸본인만모르는 것 같습니다.자기를 이기지도 못해서법무장관으로서 국민들에게짜증만주었던 일을 우리는 기억하고 있습니다.', '자기가싫어하는 사람이 많으면 자기를 싫어하는 사람도 많다.n상대방을 사랑하면 사랑으로 돌아오고상대방을 비방하면 비난으로 돌아온다', '김용민씨는 박석민이낙연이가 발탁한인사라서극도로싫어하는 것 같음옆에게스트분이합리적이라 생각함귀를딱막으셨네.']"
93,창피,6,"['정신감정필요줄리참창피해서얼굴못들고 다닐일인데 저러고싶을까?달달한 권력의 맛을놓기싫어?그럼이제부터쓴밋도봐야공정하지', '막말만해온원희룡사과하고 반성하라n원희룡은창피하고 부끄러운줄알아야지', '석열아손바닥으로 하늘을 한 번가려봐라할 수 있겠나에고창피해라줄리']"
94,실수,6,"['n온전히언론과 방송에서 스포트라이트를 받도록 노력해야 할민주당에서n또또또헛짓거리를 했다.n한두 번도아니도같은 실수를 반복하네?이걸어떻게 생각해야 할까???', '문정부의 최대 실수는n인사정책이었음을 우리는 알고 있다.그런데도 계속 유지하는 이유는 대통령의결단력에문제가 있는 건가???', '열린 민주당이선옥작가님을까다니요열린 민주당실망스럽네요여러모로 지지하고 있는데n이건실수를 아주크게 하셨네요']"
95,한계,6,"['일본극우와똑같다 n심히걱정됀다 n일반인인나도 그의 한계를n충분히느겼다 n구김당놈들은 더한심한놈들', '문통은인사는빵점인건인정해야n노무현 대통은고졸의한계가 있슴도인정해야ㅜㅜ', '그를추종하는 세력이 있다는 게 우리나라의 한계.']"
96,잃어버리다,5,"['에이그그버릇어디가나n홍준표이성을 잃어버린지오래.n한심한자들언제쯤안보나요ㅠn윤십원을놓고구김당얼굴안n뜨겁나요에고한심해요', '2013년도에조민이 이사를 했는데 가방을6개나잃어버렸데요.근데상장은 검찰손에있다??이거완전공작아닌가요', '철새ㅡ알짜배기만빼먹고때되면날아가는새n요즘울나라계절을 잃어버리고 많이 들나타나고 있다']"
97,거슬리다,5,"['제발안보이는 여자n웃음소리좀안내면n안될까요?n진짜거슬려여n자연스럽게웃는것도 아니고n억지로웃는듯제발요', '윤십원이살아있는 권력에 대한 수사를 했다는 말이 귀에거슬리네요.', '중간 중간여자웃음소리거슬리네ㅠ효과음처럼 꾸준하게 나오네ㅠ']"
98,혐오,5,"['나는 정권빼앗기면인생종친다.저쪽종자들누구를 막론하고 진짜혐오스럽다.민주당을잠시떠났던형제여이제돌아오라.', '물재인은 이재명을혐오하는.것같다.', '경제정책은나쁜짓덜하는 이명박 정권같다.이게어떻게촛불정권이야보수정권이지ㅡㅡ국민이 원하는 건반대로 4년내내하네.이러니민주당에 대한 혐오에윤석열이1위하는 거 아니예요.민주당에 대한 혐오감을 내리지 않으면 다음 대선어렵다ㅡㅡ']"
99,지치다,5,"['홍남기저가대통령인줄아정말줘패고맆다진심미치.저거민주당또정부지지율못오르게 하려는첩자가분명옛날엔주리틀고목아지쳤는데', '지치지 말기포기하지 말기끝까지 함께 하기', '지치지 말고견뎌내도록응원을 해야 합니다.']"
100,까불다,5,"['윤석열말하는 거보면 일본극우랑뭐가다른 가싶을 정도다 일본믿고까불다가는 지금 일본처럼윤석열도폭망할거다저런사람이 대권 도전을 하다니.수준 높은 대한민국 국민을뭘로보는 건 지.', '안혜리하늘높은줄n모르고까불다가엿됐군n조국전장관님저린인간들을꼭처벌해주세요n응원합니다', '웃고ㅡn비웃고ㅡn비아냥거리고ㅡㅡㅡ?n얼마나까부나ㅡ?두고보자']"
101,지겹다,5,"['언론개혁법.중수청법이해충돌 방지법선거 전입법못하면빨리못하면 선거진다.민주당아200석있어도진다.지겹다.빈주당아글려다니지 마라.rn9.포털개혁법', '그이름도얼굴도 더 이상듣기도보기도지겹습니다.n같은 국민이라는 것이 수치스럽습니다.그추종자들도 마찬가지입니다.', '이재명은합니다n믿습니다.nn민주당처럼눈치만 보는 정치는 지겹습니다.n똑부러지게해주세요.']"
102,놓치다,5,"['추장관님은아까그분의 전생의애인이 아니라n나그때댓글놓쳤는데n내피가섞인우리언니였다 한치의 오차도없이n정치권력아니고한치의의심도 없이 진심나라위하는 우리언니n내언니다ㅠ슬프고미얀해요', '처음엔이러다가산토끼잡으려다집토끼놓치겠다고 봤다.nn이전제는같이 사는 사람이 우리편이라는 것이었는데', '앞부분놓쳐서다시봅니다n1번추미애']"
103,저리다,5,"['도리도리하는 자가죄지은자이다.꿈뻑꿈뻑하는 자가 거짓말하느자이다.혀를낼름거리는 자가 제발 저리는 자이다.', '안혜리하늘높은줄n모르고까불다가엿됐군n조국전장관님저린인간들을꼭처벌해주세요n응원합니다', '도둑이 제 발 저린것']"
104,훼손,5,"['전번공개는 표현의 자유가 아닙니다n개인정보 유출명예훼손으로 전부손배소해야 합니다.파산시켜버려야 합니다.삼성이뒤에있다 면돈걱정 없겠지만 말이죠.', '사실이 아닌 것은표현의 자유라는 이름으로 포장될 수 없습니다 반드시심각한 명예훼손으로 엄중한 처벌을 받아야펙트부터챙기겠죠', '하고 싶어도 못했다?또일방적인 변명만말하네요.절대해명이 아니죠.명예훼손으로 고소하면 되는데 고소도안하고']"
105,아쉽다,5,"['장호윤앵커도한중심을 담당했는데 아쉽습니다.그리고 조선일보.열린 공감과가세연에게 친여프레임을 붙이면서 가세연에겐그냥유튜버라했는데 하나만해라.', '장효윤아나운서님고생많으셨어요 사실 미르미디어일주일방송중에저널리즘m2진행이 제일어렵다고 생각은되는데잘해주시지 않았나.아쉽지만', '장효윤씨저번주못봐서궁금했었는데 오늘마지막 방송이라니아쉬워요.더좋은 모습으로 방송에서 꼭다시 만나길바랍니다']"
106,상처,5,"['이낙연과짝짝꿍되어서변질된것인가?n이낙연은민주당을말아먹을 것인가?n이제는 이낙연이김진태보다 더욱민주당 안의x맨같다.n이렇게까지 민주당을약화시키고 지지자들마음에 상처를 줄 수 있을까?', '악덕검찰들n분도가치밉니다n막가파로남에게 상처준n인간들n꼭처벌받아야죠n희두님힘내세요', '새날을들으면서잃어버린엄마를 다시 만나는감동을 받았습니다n추미애님은어느분이댓글에달았듯이전생에여자친구보다는 전생에내어머니같습니다n국민의어머니n상처받고 지친우리를 보듬아주고 위로해주시는 어머니가되주십시요']"
107,무너뜨리다,5,"['미쳐날뛰는극우들조국장관님너무괴릅힌다정말너무한다n그만들해라검찰개혁하신다고 하신 것으로 이렇게 가족을 무너뜨리는 가징글징글하다', '한 가족을깡그리무너뜨리고 저희들도가족이 있거늘적패보수들못된기러기들하늘도두렵지 않을까?윤석열은절때대통령되면안 된요', '윤짜장하늘이무섭지않냐한가정을무참히무너뜨리고빈데도낮짝이있지']"
108,낭비,5,"['위조라고 하는 것은원본이있어야위조란말을쓰는 거 아닌가?원본표창장이 없는데 이자체가 사건이성립되지도 않는거 아닌걸몇년을사회적 비용을 낭비하며 보내는 건지', '김성회님척척석사랑방송하지 마세요.n왜그런시간 낭비를 하세요?n방송타고싶어서 그러세요?n정봉주의원은언년이랑하고n왜스스로급을낮추는지.', '보수고진보고 공정한 법ㅡ의경기장은 다필요할터ㅡ법상의개혁사안들에는 시간낭비들하지들마시지ㅜㅜ']"
109,의회,5,"['타지자체도 정치적 중립차원에서 신문구독해야 하는데 조중동과 경제지만 보는곳많아요인천시처럼 의회가 나서야 할듯요n경기신문한겨레경향신문은 찾아보기 힘듦ㅠㅠ', '조선 이아무리개수작치려해도n우리 국민들은 절대로속아넘어가지 않습니다.n민주당도 인천시의회를본받아 조선일보절매선언하면 어떻습니까????', '인천시의회 의원님들인천시시민으로서 박수를 보냅니다.']"
